"id","prob_A","prob_B","prob_C","prob_D","prob_E"
175,0.0227842432724398,0.149084021199842,0.450403656342813,0.316602156794314,0.061125922390592
176,0.000658813700918964,0.00129460882191145,0.00837839641589642,0.0082748729419782,0.981393308119295
177,0.000992352092352092,0.000605772005772006,0.00525815470371922,0.270941260309591,0.722202460888567
178,0.0745317517535626,0.233123584385803,0.200689777470742,0.391593065449251,0.10006182094064
179,0.072756624977249,0.695753509564497,0.165537285697734,0.0652642052700613,0.000688374490458757
180,0.0614285944680079,0.337398164157875,0.496509658401683,0.0838676747834797,0.0207959081889538
181,0.193948856503614,0.151135312118989,0.436891527823281,0.191048411260899,0.026975892293216
182,0.0101393509025088,0.0257576623525798,0.0402964362469601,0.25026061683254,0.673545933665412
183,0.219144431926333,0.627763100669941,0.0751140237754583,0.0551668690792286,0.0228115745490393
184,0.105885700502245,0.618749674579726,0.26697370111853,0.00822912888499881,0.000161794914501443
185,0.0673281202661114,0.353243838143563,0.502530911723656,0.0726749130641154,0.00422221680255491
186,0.143868747536264,0.447423514323134,0.342039647074743,0.0484055157145379,0.0182625753513212
187,0.0582033229235887,0.140192918473569,0.374868240488251,0.398771289841145,0.0279642282734466
188,0.012419867253829,0.0211440503194272,0.155954046906012,0.610226090757768,0.200255944762963
189,0.0691905901426594,0.310410731459791,0.228047223757365,0.316248980617865,0.0761024740223195
190,0.0181063311688312,0.0112941378066378,0.00246809163059163,0.0334967744673627,0.934634664926577
191,0.0499633921099739,0.266105470860293,0.401991123822637,0.176093521903363,0.105846491303733
192,0.0161351315649811,0.0300811835150206,0.282027940341676,0.408239418922246,0.263516325656076
193,0.301961868686869,0.513381204906205,0.0982690656565657,0.0415133838383839,0.044874476911977
194,0.00309147313254378,0.00568747041901715,0.0833278510007769,0.57805196671043,0.329841238737233
195,0.0213800624607947,0.241421316277356,0.181602366809435,0.326720432348624,0.22887582210379
196,0.257965351258799,0.56405820173541,0.142433558724917,0.0177192903095665,0.017823597971307
197,0.00158760046570585,0.0235390838822882,0.17648996569618,0.64992824514596,0.148455104809866
198,0.0355160298564109,0.0577661548043345,0.695349135595543,0.20086942249029,0.010499257253423
199,0.927604316848504,0.0636810231971983,0.00530500476829087,0.00334715518600822,6.25e-05
200,0.0235054326876781,0.0321290476523608,0.166130702562035,0.416555889856008,0.361678927241917
201,0.00296440694204922,0.0190766699983438,0.105440264110656,0.348923241846819,0.523595417102131
202,0.174428818425165,0.234314818036276,0.23597742273784,0.0913308923868319,0.263948048413886
203,0.0872331749637671,0.0943131513478314,0.707356879674126,0.0903031225260255,0.0207936714882508
204,0.0130284456062356,0.271848574835616,0.130073345597602,0.452370054596495,0.132679579364052
205,0.224066080627171,0.49017966000311,0.248414116714979,0.0252129156978223,0.0121272269569168
206,0.00289796095217675,0.0274423607593708,0.178097946448111,0.338560231733668,0.453001500106674
207,0.00248499884630084,0.0198520191556279,0.189896337889045,0.512963985553257,0.274802658555769
208,0.0247986037867101,0.457131142278987,0.24381868516382,0.139480443173825,0.134771125596657
209,0.0015563809478193,0.00302306068080381,0.0112813973684673,0.211687023358949,0.772452137643962
210,0.00871087495837496,0.106674833605159,0.0442072323224878,0.121587327674046,0.718819731439933
211,0.274830700342941,0.452770229526234,0.19506635856921,0.0665162504261453,0.0108164611354698
212,0.0195807514803205,0.132216399477708,0.18048079306059,0.270023043908326,0.397699012073055
213,0.0213899711399712,0.126542085576461,0.423183082633423,0.301977673494612,0.126907187155532
214,0.0210709802956091,0.142796292342906,0.536835390468389,0.297023723023305,0.00227361386979034
215,0.28530155096628,0.540884122554931,0.106990907718109,0.0219385110095247,0.0448849077511552
216,0.124118276718069,0.359467331225899,0.462793452508416,0.0469673472462574,0.00665359230135946
217,0.0589401167813669,0.25046285022153,0.46632636894166,0.128673906904642,0.0955967571508013
218,0.0128334479020848,0.0724123495709135,0.066070594318411,0.821142356171006,0.0275412520375856
219,0.102282444690435,0.487430920108586,0.38154821614745,0.0273359793975695,0.00140243965595988
220,0.0437670568054227,0.035109814173159,0.0607581201363381,0.310669299697756,0.549695709187323
221,0.196787227890002,0.568912602257469,0.219868478998576,0.00980160483265476,0.00463008602129831
222,0.00729853243926278,0.0529027690466353,0.2705238766991,0.515433051143179,0.153841770671823
223,0.000403064213564214,0.00414129672327874,0.172572631026662,0.734379864213642,0.0885031438228531
224,0.0540178705054962,0.133238151375815,0.524001255719458,0.225590107923409,0.0631526144758233
225,0.231561230705364,0.467526249867148,0.122602667289433,0.132222523222116,0.046087328915938
226,0.00213489056591093,0.0143599578937306,0.0419506080643491,0.207813641067416,0.733740902408594
227,0.0166359187033937,0.032289595580334,0.146785709274038,0.381364140070922,0.422924636371312
228,0.207137589308523,0.254268105656409,0.0778849620677576,0.326172843572694,0.134536499394616
229,0.00111513435435024,0.00873261739156541,0.0163715938710532,0.168722656871706,0.805057997511326
230,0.00170173944144968,0.0201279269588788,0.148195735836595,0.736079638368615,0.0938949593944644
231,0.0965715006573196,0.786575501280888,0.0948276958552639,0.0195023648704713,0.00252293733605953
232,0.398714960041926,0.368292394348364,0.131319003026324,0.0954264709114622,0.0062471716719231
233,0.00114297870004392,0.000141666666666667,0.0143650132537132,0.128760516915471,0.855589824464106
234,0.159089110417533,0.269073461549006,0.353621810620315,0.186717128490896,0.0314984889222481
235,0.0552304290143424,0.117790991676225,0.189527243834494,0.403903316302629,0.233548019172308
236,0.286077700956986,0.598752528409762,0.0709551014995966,0.00869613769433218,0.0355185314393234
237,0.0823792175896316,0.312998078381451,0.438668150833943,0.126294095459335,0.0396604577356401
238,0.0364449410443764,0.10322045925528,0.296947299977993,0.252261529908842,0.311125769813509
239,0.000144057061539381,0.10387546193433,0.290036097281743,0.557164479112093,0.0487799046102951
240,0.0139885765368844,0.252911770128161,0.539441385458317,0.188860701594206,0.00479756628243146
241,0.216904907343482,0.602308555116528,0.156633910834444,0.0225098958122074,0.00164273089333849
242,0.074927270071541,0.272962643275802,0.386019490295435,0.226227546352885,0.0398630500043365
243,0.320671203990477,0.436107797547264,0.153181444133238,0.0728382799195444,0.0172012744094771
244,0.637679824515491,0.350381146639628,0.00928481828729461,0.00239442919970288,0.000259781357882624
245,0.120431335935021,0.455703969093579,0.351566514712444,0.0671320978490203,0.00516608240993477
246,0.606113042067581,0.311158719558812,0.0566491676172764,0.0234542765055496,0.00262479425078087
247,0.118236880271365,0.542219158768415,0.270958914101182,0.0630674100106263,0.00551763684841235
248,0.160637120436184,0.157742243018486,0.403407173765255,0.222324287599881,0.0558891751801946
249,0.887320918032294,0.0971214398441193,0.00622906617004982,0.00903690928687058,0.000291666666666667
250,0.0712342098337778,0.0336886211643091,0.0812422948947262,0.294977182843853,0.518857691263334
251,0.128445379581043,0.727604643709005,0.112449571446703,0.0284548637737108,0.00304554148953857
252,0.0197345583814334,0.0405949673352247,0.155738104699998,0.690984860420533,0.0929475091628118
253,0.00052056178608515,0.0475073470932299,0.136244778768547,0.778351881156111,0.0373754311960282
254,0.0928497865577669,0.0914379498899374,0.110251969714608,0.567998202690332,0.137462091147356
255,0.154226468046754,0.319925154900252,0.414859856439989,0.0702456823402478,0.0407428382727576
256,0.0615329860794479,0.0353761856538795,0.293330302930964,0.420125882429603,0.189634642906106
257,0.074455757536412,0.438448476338503,0.46904027328155,0.0178574006781747,0.00019809216536055
258,0.507483181816581,0.355191217657101,0.0970099050283206,0.0363190284494728,0.00399666704852576
259,0.0999272441227839,0.24207020001404,0.487223554495162,0.164097344132367,0.00668165723564771
260,0.116742970172479,0.438205950989411,0.368868152207388,0.0357727531053253,0.0404101735253967
261,0.00618149350649351,0.00639710754837517,0.0133958073095562,0.353875609891221,0.620149981744354
262,0.242759811844448,0.520612193005927,0.0733228643868953,0.0832711877781059,0.0800339429846231
263,0.00146711918897274,0.00985327009591716,0.109196589930999,0.629940688478671,0.249542332305443
264,0.121814818691013,0.364753483135001,0.289141860782196,0.134868659954877,0.0894211774369128
265,0.0453735067436719,0.684191398258226,0.175048259473467,0.0565521685493637,0.0388346669752738
266,0.013828731962482,0.0927611776377219,0.126555161872441,0.353841357139592,0.413013571387762
267,0.096606204517273,0.407250881362394,0.425295155732595,0.0591377364515133,0.011710021936225
268,0.0631968917519981,0.254495576306286,0.486898967145784,0.178019688787048,0.0173888760088833
269,0.226004631711858,0.685587990689033,0.0630889741784103,0.0197166144443097,0.00560178897639004
270,0.0849036862063442,0.232483670525041,0.624858257162349,0.0402734514284915,0.0174809346777754
271,0.0886645344110717,0.19517949616556,0.264583519427951,0.165233670942837,0.286338779052581
272,0.0205771937641108,0.440600632057694,0.260039903377749,0.260043648840067,0.0187386219603784
273,0.00745835250534709,0.0271979613618766,0.0351863815912763,0.378561507110467,0.551595797431033
274,0.0054004194482685,0.0162392583014853,0.0334129753625366,0.119004151622566,0.825943195265144
275,0.00662069963104868,0.0772033402979203,0.0586329316522087,0.121054825784529,0.736488202634294
276,0.0803446344012831,0.0838924314164132,0.797467439581607,0.0371808894837229,0.00111460511697671
277,0.0687637760603061,0.132047085973864,0.35392196827724,0.252619760445892,0.192647409242698
278,0.0239366616659157,0.166674234329683,0.426443915306032,0.259824777144697,0.123120411553672
279,0.0449511966873254,0.578937338726283,0.285203790429681,0.0822774071496711,0.0086302670070396
280,0.331837768829123,0.52795285866288,0.110066227821976,0.0075448340614898,0.0225983106245316
281,0.00588100537599426,0.00656480421718403,0.0729915175253465,0.196444160496321,0.718118512385155
282,0.0281733211165496,0.223403388365214,0.213068642679316,0.195845051970854,0.339509595868066
283,0.932912868933014,0.0592516509947342,0.00618473225740668,0.00139317205727089,0.000257575757575758
284,0.0315285382069281,0.0616249271308012,0.0335666762008158,0.294766115742469,0.578513742718986
285,0.0608319389933023,0.0461827055209945,0.194866476595959,0.415538876337584,0.282580002552161
286,0.000342857142857143,1.56565656565657e-05,0.00487198123339153,0.160939767241831,0.833829737816265
287,0.19296001630714,0.225475378246397,0.4516396960891,0.0853019308857681,0.0446229784715952
288,0.0094988455988456,0.069858415845384,0.124430231647785,0.150492577753216,0.645719929154768
289,0.0077415947853889,0.0546831073151134,0.165519105962823,0.538856540665813,0.233199651270862
290,0.0108359607984608,0.0118300793650794,0.00839541245791246,0.0650135494135494,0.903924997964998
291,0.0344904132064799,0.166575719663696,0.462132845966133,0.245555027043476,0.0912459941202144
292,0.0436174361873513,0.599846637229982,0.272255284978778,0.0786009046520333,0.00567973695185486
293,0.223718202109304,0.37267244392518,0.172847973081579,0.217858933858388,0.0129024470255483
294,0.255798573324185,0.557503931631557,0.160616461928063,0.0130355198714453,0.0130455132447493
295,0.435286327648389,0.376213114575145,0.0674162717798779,0.107450149276032,0.0136341367205562
296,0.205031896982178,0.332714540554436,0.285570451903756,0.109298074585039,0.0673850359745919
297,0.274091598218477,0.42671955461517,0.20231684313986,0.0948717275174423,0.00200027650905136
298,0.012978958616173,0.170410789834954,0.340202857474109,0.429112036990611,0.0472953570841519
299,0.135810053480998,0.215799998644352,0.522655392718638,0.114114574117118,0.0116199810388941
300,0.000410917993211025,0.0848045621093269,0.193563663233265,0.708446510026473,0.0127743466377254
301,0.074172774958428,0.811073094186583,0.108596558405721,0.0061171698674811,4.04025817887841e-05
302,0.0556939191027329,0.505741120436271,0.382193186281845,0.0543438631276573,0.00202791105149519
303,0.00315846221009265,0.000256944444444444,0.00035,0.00205649131062175,0.994178102034841
304,0.0185517836239812,0.0417635398008177,0.546176205480737,0.224120020771703,0.169388450322762
305,0.00966849429444824,0.122535638748698,0.0813019074041892,0.373520721923996,0.41297323762867
306,0.00032521645021645,0.000375,0.0124508723316913,0.0377876870340613,0.949061224184032
307,0.0306014461602636,0.146632562217454,0.646687048718461,0.174199647083702,0.00187929582011942
308,0.00232302449965493,0.000247474747474747,0.00227299783549784,0.0105077043337098,0.984648798583663
309,0.158333650931166,0.318522165299509,0.356525060348942,0.153248430324741,0.0133706930956414
310,0.000480393217893218,0.00054614898989899,0.00887362264753295,0.223945869030809,0.766153966113867
311,0.00045341123792365,0.0108940963881526,0.0270382791433564,0.710512371936438,0.251101841294129
312,0.00523099617391961,0.0412050335014392,0.100182680405174,0.289651937673442,0.563729352246025
313,0.164119731148862,0.698183327019771,0.124028166049584,0.0130984660838358,0.0005703096979484
314,0.00422166891323946,0.0317406986101872,0.20071489595672,0.643962388419133,0.11936034810072
315,0.00693432462394424,0.0179992068355963,0.206804474203839,0.569849775173181,0.19841221916344
