"id","prob_A","prob_B","prob_C","prob_D","prob_E"
94,0,0,0.133333333333333,0.333333333333333,0.533333333333333
95,0.133333333333333,0.2,0.266666666666667,0.133333333333333,0.266666666666667
96,0.0666666666666667,0.333333333333333,0.466666666666667,0.133333333333333,0
97,0.4,0.533333333333333,0.0666666666666667,0,0
98,0,0.266666666666667,0.466666666666667,0.2,0.0666666666666667
99,0,0.0666666666666667,0.2,0.6,0.133333333333333
100,0,0.666666666666667,0.333333333333333,0,0
101,0.2,0.333333333333333,0.333333333333333,0.0666666666666667,0.0666666666666667
102,0.0666666666666667,0.2,0.333333333333333,0.133333333333333,0.266666666666667
103,0,0.0666666666666667,0.0666666666666667,0.2,0.666666666666667
104,0.2,0.466666666666667,0.333333333333333,0,0
105,0.133333333333333,0.333333333333333,0.4,0.133333333333333,0
106,0,0,0.8,0.133333333333333,0.0666666666666667
107,0.266666666666667,0.333333333333333,0.4,0,0
108,0.0666666666666667,0.4,0.533333333333333,0,0
109,0.0666666666666667,0,0.266666666666667,0.2,0.466666666666667
110,0.0666666666666667,0,0.0666666666666667,0.333333333333333,0.533333333333333
111,0,0,0,0.533333333333333,0.466666666666667
112,0.0666666666666667,0.4,0.266666666666667,0.0666666666666667,0.2
113,0.8,0.133333333333333,0,0.0666666666666667,0
114,0.4,0.466666666666667,0.133333333333333,0,0
115,0,0.266666666666667,0.6,0.0666666666666667,0.0666666666666667
116,0,0.0666666666666667,0.2,0.6,0.133333333333333
117,0.333333333333333,0.4,0.2,0.0666666666666667,0
118,0.2,0.266666666666667,0.2,0.266666666666667,0.0666666666666667
119,0.266666666666667,0.2,0.466666666666667,0.0666666666666667,0
120,0,0,0.0666666666666667,0.2,0.733333333333333
121,0.2,0.0666666666666667,0.533333333333333,0.133333333333333,0.0666666666666667
122,0.0666666666666667,0.0666666666666667,0.133333333333333,0.733333333333333,0
123,0,0.0666666666666667,0.2,0.266666666666667,0.466666666666667
124,0,0.2,0.666666666666667,0,0.133333333333333
125,0.0666666666666667,0,0.133333333333333,0.266666666666667,0.533333333333333
126,0.0666666666666667,0.4,0.466666666666667,0,0.0666666666666667
127,0.0666666666666667,0.266666666666667,0.4,0.266666666666667,0
128,0,0,0,0.6,0.4
129,0,0.6,0.133333333333333,0.0666666666666667,0.2
130,0,0.0666666666666667,0.2,0.2,0.533333333333333
131,0.2,0.733333333333333,0.0666666666666667,0,0
132,0,0.0666666666666667,0.4,0.2,0.333333333333333
133,0.0666666666666667,0.0666666666666667,0.466666666666667,0.4,0
134,0,0.333333333333333,0.4,0.0666666666666667,0.2
135,0.8,0.2,0,0,0
136,0,0.2,0.4,0.266666666666667,0.133333333333333
137,0,0.333333333333333,0.0666666666666667,0.4,0.2
138,0.466666666666667,0.466666666666667,0.0666666666666667,0,0
139,0.4,0.466666666666667,0.133333333333333,0,0
140,0.266666666666667,0.0666666666666667,0.466666666666667,0.2,0
141,0,0.0666666666666667,0.333333333333333,0.2,0.4
142,0.6,0.4,0,0,0
143,0.0666666666666667,0.266666666666667,0.0666666666666667,0.4,0.2
144,0.2,0.333333333333333,0.333333333333333,0.133333333333333,0
145,0,0,0.133333333333333,0.4,0.466666666666667
146,0,0.466666666666667,0.4,0.133333333333333,0
147,0.0666666666666667,0.533333333333333,0.333333333333333,0.0666666666666667,0
148,0.0666666666666667,0.4,0.266666666666667,0.0666666666666667,0.2
149,0,0.133333333333333,0.2,0.266666666666667,0.4
150,0.266666666666667,0.4,0.2,0.0666666666666667,0.0666666666666667
151,0,0,0.333333333333333,0.666666666666667,0
152,0.133333333333333,0,0.133333333333333,0.0666666666666667,0.666666666666667
153,0,0.0666666666666667,0.466666666666667,0.4,0.0666666666666667
154,0,0,0,0.266666666666667,0.733333333333333
155,0,0.266666666666667,0.4,0.266666666666667,0.0666666666666667
156,0.133333333333333,0.466666666666667,0.266666666666667,0.133333333333333,0
157,0,0.2,0.533333333333333,0.2,0.0666666666666667
158,0.133333333333333,0.466666666666667,0.333333333333333,0.0666666666666667,0
159,0,0.4,0.2,0.333333333333333,0.0666666666666667
160,0.0666666666666667,0,0,0.466666666666667,0.466666666666667
161,0,0,0.0666666666666667,0.4,0.533333333333333
162,0,0,0.266666666666667,0.466666666666667,0.266666666666667
163,0,0.266666666666667,0.466666666666667,0.266666666666667,0
164,0,0.466666666666667,0.466666666666667,0.0666666666666667,0
165,0.266666666666667,0.6,0.133333333333333,0,0
166,0.533333333333333,0.266666666666667,0.2,0,0
167,0,0.0666666666666667,0.266666666666667,0.466666666666667,0.2
168,0,0.0666666666666667,0.133333333333333,0.333333333333333,0.466666666666667
169,0,0.0666666666666667,0.333333333333333,0.333333333333333,0.266666666666667
170,0,0.2,0.466666666666667,0.333333333333333,0
171,0.0666666666666667,0.2,0.533333333333333,0.133333333333333,0.0666666666666667
172,0,0.0666666666666667,0.2,0.466666666666667,0.266666666666667
173,0.133333333333333,0.266666666666667,0.466666666666667,0.0666666666666667,0.0666666666666667
174,0.133333333333333,0.266666666666667,0.2,0.133333333333333,0.266666666666667
175,0.2,0.333333333333333,0.333333333333333,0.133333333333333,0
176,0,0,0,0.0666666666666667,0.933333333333333
177,0,0,0.266666666666667,0.4,0.333333333333333
178,0,0.466666666666667,0.466666666666667,0.0666666666666667,0
179,0,0.6,0.266666666666667,0.133333333333333,0
180,0,0.533333333333333,0.4,0.0666666666666667,0
181,0.2,0.333333333333333,0.333333333333333,0.0666666666666667,0.0666666666666667
182,0,0,0,0.266666666666667,0.733333333333333
183,0.133333333333333,0.466666666666667,0.4,0,0
184,0,0.466666666666667,0.466666666666667,0.0666666666666667,0
185,0.133333333333333,0.333333333333333,0.533333333333333,0,0
186,0.6,0.266666666666667,0.133333333333333,0,0
187,0.133333333333333,0.133333333333333,0.333333333333333,0.266666666666667,0.133333333333333
188,0,0.133333333333333,0.2,0.0666666666666667,0.6
189,0.133333333333333,0.266666666666667,0.4,0.2,0
190,0,0,0.133333333333333,0.266666666666667,0.6
191,0.133333333333333,0.6,0.2,0.0666666666666667,0
192,0,0.0666666666666667,0.0666666666666667,0.533333333333333,0.333333333333333
193,0.666666666666667,0.2,0.0666666666666667,0,0.0666666666666667
194,0,0,0,0.333333333333333,0.666666666666667
195,0.133333333333333,0,0.266666666666667,0.266666666666667,0.333333333333333
196,0.266666666666667,0.533333333333333,0.133333333333333,0.0666666666666667,0
197,0.0666666666666667,0.133333333333333,0.266666666666667,0.466666666666667,0.0666666666666667
198,0,0.0666666666666667,0.333333333333333,0.2,0.4
199,0.866666666666667,0.133333333333333,0,0,0
200,0,0,0.133333333333333,0.6,0.266666666666667
201,0.133333333333333,0.0666666666666667,0.133333333333333,0.466666666666667,0.2
202,0.2,0.2,0.2,0.266666666666667,0.133333333333333
203,0.0666666666666667,0.2,0.4,0.266666666666667,0.0666666666666667
204,0,0.133333333333333,0.133333333333333,0.266666666666667,0.466666666666667
205,0.0666666666666667,0.4,0.466666666666667,0.0666666666666667,0
206,0,0.133333333333333,0.266666666666667,0.333333333333333,0.266666666666667
207,0,0,0.2,0.466666666666667,0.333333333333333
208,0.0666666666666667,0.533333333333333,0.266666666666667,0,0.133333333333333
209,0.0666666666666667,0,0,0.266666666666667,0.666666666666667
210,0,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.8
211,0.266666666666667,0.4,0.2,0.133333333333333,0
212,0.0666666666666667,0.266666666666667,0.2,0.133333333333333,0.333333333333333
213,0.133333333333333,0.533333333333333,0.266666666666667,0.0666666666666667,0
214,0,0.133333333333333,0.266666666666667,0.6,0
215,0.2,0.6,0.133333333333333,0.0666666666666667,0
216,0.0666666666666667,0.266666666666667,0.6,0.0666666666666667,0
217,0.133333333333333,0.133333333333333,0.666666666666667,0.0666666666666667,0
218,0.0666666666666667,0.0666666666666667,0.266666666666667,0.466666666666667,0.133333333333333
219,0,0.2,0.4,0.333333333333333,0.0666666666666667
220,0,0.133333333333333,0.2,0.266666666666667,0.4
221,0.333333333333333,0.533333333333333,0.133333333333333,0,0
222,0,0,0.2,0.4,0.4
223,0,0.0666666666666667,0,0.8,0.133333333333333
224,0,0.2,0.2,0.333333333333333,0.266666666666667
225,0.2,0.4,0.266666666666667,0.133333333333333,0
226,0,0.133333333333333,0.133333333333333,0.266666666666667,0.466666666666667
227,0,0.133333333333333,0.266666666666667,0.2,0.4
228,0.2,0.266666666666667,0.333333333333333,0.133333333333333,0.0666666666666667
229,0,0,0.133333333333333,0.133333333333333,0.733333333333333
230,0.0666666666666667,0,0.2,0.333333333333333,0.4
231,0.0666666666666667,0.8,0.133333333333333,0,0
232,0.266666666666667,0.4,0.2,0.133333333333333,0
233,0,0,0.0666666666666667,0.333333333333333,0.6
234,0,0.4,0.333333333333333,0.0666666666666667,0.2
235,0.133333333333333,0.466666666666667,0.2,0.0666666666666667,0.133333333333333
236,0.266666666666667,0.533333333333333,0.2,0,0
237,0,0.333333333333333,0.466666666666667,0.2,0
238,0.0666666666666667,0.133333333333333,0.133333333333333,0.466666666666667,0.2
239,0,0.0666666666666667,0.266666666666667,0.466666666666667,0.2
240,0,0.2,0.733333333333333,0.0666666666666667,0
241,0.2,0.466666666666667,0.333333333333333,0,0
242,0.0666666666666667,0.2,0.133333333333333,0.133333333333333,0.466666666666667
243,0.333333333333333,0.6,0.0666666666666667,0,0
244,0.2,0.8,0,0,0
245,0.133333333333333,0.266666666666667,0.533333333333333,0.0666666666666667,0
246,0.2,0.533333333333333,0.2,0.0666666666666667,0
247,0.133333333333333,0.266666666666667,0.6,0,0
248,0.0666666666666667,0.0666666666666667,0.266666666666667,0.266666666666667,0.333333333333333
249,0.466666666666667,0.4,0.133333333333333,0,0
250,0,0,0,0.133333333333333,0.866666666666667
251,0.266666666666667,0.666666666666667,0.0666666666666667,0,0
252,0,0,0.133333333333333,0.533333333333333,0.333333333333333
253,0,0.0666666666666667,0.2,0.6,0.133333333333333
254,0.466666666666667,0.2,0.266666666666667,0.0666666666666667,0
255,0.333333333333333,0.4,0.266666666666667,0,0
256,0.0666666666666667,0,0.2,0.266666666666667,0.466666666666667
257,0.133333333333333,0.533333333333333,0.266666666666667,0.0666666666666667,0
258,0.466666666666667,0.466666666666667,0,0.0666666666666667,0
259,0,0.266666666666667,0.333333333333333,0.4,0
260,0.2,0.466666666666667,0.333333333333333,0,0
261,0.0666666666666667,0,0,0.0666666666666667,0.866666666666667
262,0.0666666666666667,0.466666666666667,0.266666666666667,0,0.2
263,0,0,0,0.6,0.4
264,0,0.466666666666667,0.466666666666667,0,0.0666666666666667
265,0.0666666666666667,0.4,0.2,0.266666666666667,0.0666666666666667
266,0.133333333333333,0.133333333333333,0.266666666666667,0.266666666666667,0.2
267,0.333333333333333,0.4,0.266666666666667,0,0
268,0.0666666666666667,0.4,0.333333333333333,0.2,0
269,0.6,0.4,0,0,0
270,0.2,0.466666666666667,0.333333333333333,0,0
271,0.2,0.266666666666667,0.133333333333333,0,0.4
272,0,0.266666666666667,0.0666666666666667,0.466666666666667,0.2
273,0,0.2,0.133333333333333,0.266666666666667,0.4
274,0,0,0.0666666666666667,0.2,0.733333333333333
275,0,0.0666666666666667,0,0.2,0.733333333333333
276,0.0666666666666667,0.266666666666667,0.533333333333333,0.133333333333333,0
277,0.133333333333333,0.133333333333333,0.333333333333333,0.2,0.2
278,0,0.133333333333333,0.466666666666667,0.333333333333333,0.0666666666666667
279,0,0.466666666666667,0.466666666666667,0.0666666666666667,0
280,0.266666666666667,0.266666666666667,0.133333333333333,0.2,0.133333333333333
281,0,0,0.0666666666666667,0.133333333333333,0.8
282,0,0.0666666666666667,0.133333333333333,0.4,0.4
283,0.933333333333333,0.0666666666666667,0,0,0
284,0,0.0666666666666667,0,0.266666666666667,0.666666666666667
285,0,0.0666666666666667,0,0.2,0.733333333333333
286,0,0,0.0666666666666667,0.333333333333333,0.6
287,0.0666666666666667,0.333333333333333,0.6,0,0
288,0.0666666666666667,0.2,0.2,0.133333333333333,0.4
289,0,0.0666666666666667,0.133333333333333,0.266666666666667,0.533333333333333
290,0,0,0,0.2,0.8
291,0.0666666666666667,0.133333333333333,0.533333333333333,0.266666666666667,0
292,0,0.466666666666667,0.466666666666667,0.0666666666666667,0
293,0.333333333333333,0.6,0.0666666666666667,0,0
294,0.133333333333333,0.466666666666667,0.2,0.133333333333333,0.0666666666666667
295,0.6,0.266666666666667,0,0.133333333333333,0
296,0.2,0.4,0.2,0.0666666666666667,0.133333333333333
297,0.666666666666667,0.266666666666667,0.0666666666666667,0,0
298,0,0.2,0.733333333333333,0.0666666666666667,0
299,0.133333333333333,0,0.533333333333333,0.333333333333333,0
300,0,0.0666666666666667,0.4,0.533333333333333,0
301,0.133333333333333,0.8,0.0666666666666667,0,0
302,0,0.533333333333333,0.4,0.0666666666666667,0
303,0,0,0,0.2,0.8
304,0.0666666666666667,0.333333333333333,0.0666666666666667,0.2,0.333333333333333
305,0,0.0666666666666667,0.0666666666666667,0.2,0.666666666666667
306,0,0.0666666666666667,0.2,0.2,0.533333333333333
307,0,0.133333333333333,0.6,0.266666666666667,0
308,0,0,0,0,1
309,0,0.533333333333333,0.4,0.0666666666666667,0
310,0,0,0,0.466666666666667,0.533333333333333
311,0,0,0.0666666666666667,0.466666666666667,0.466666666666667
312,0,0,0.133333333333333,0.466666666666667,0.4
313,0.2,0.733333333333333,0.0666666666666667,0,0
314,0,0,0.2,0.733333333333333,0.0666666666666667
315,0,0,0.2,0.4,0.4
316,0,0.133333333333333,0.6,0.266666666666667,0
317,0.0666666666666667,0.0666666666666667,0.6,0.266666666666667,0
318,0.133333333333333,0.133333333333333,0.533333333333333,0.2,0
319,0.0666666666666667,0.133333333333333,0.333333333333333,0.133333333333333,0.333333333333333
320,0.466666666666667,0.2,0.266666666666667,0.0666666666666667,0
321,0,0.4,0.466666666666667,0.133333333333333,0
322,0,0,0.0666666666666667,0.2,0.733333333333333
323,0.266666666666667,0.4,0.2,0.133333333333333,0
324,0,0,0.0666666666666667,0.133333333333333,0.8
325,0.0666666666666667,0,0.0666666666666667,0.4,0.466666666666667
326,0.2,0.533333333333333,0.2,0.0666666666666667,0
327,0.266666666666667,0.333333333333333,0.266666666666667,0.133333333333333,0
328,0.133333333333333,0.0666666666666667,0,0.266666666666667,0.533333333333333
329,0.0666666666666667,0.8,0.0666666666666667,0.0666666666666667,0
330,0.266666666666667,0.466666666666667,0.2,0.0666666666666667,0
331,0.133333333333333,0.133333333333333,0.133333333333333,0.466666666666667,0.133333333333333
332,0,0.533333333333333,0.4,0,0.0666666666666667
333,0,0.0666666666666667,0.333333333333333,0.6,0
334,0.133333333333333,0.0666666666666667,0.266666666666667,0.2,0.333333333333333
335,0.2,0.333333333333333,0.333333333333333,0.133333333333333,0
336,0,0.4,0.4,0.133333333333333,0.0666666666666667
337,0.0666666666666667,0.133333333333333,0.4,0.266666666666667,0.133333333333333
338,0.2,0.666666666666667,0.0666666666666667,0.0666666666666667,0
339,0,0,0.133333333333333,0.266666666666667,0.6
340,0,0,0.0666666666666667,0.0666666666666667,0.866666666666667
341,0,0.0666666666666667,0.0666666666666667,0.333333333333333,0.533333333333333
342,0.533333333333333,0.333333333333333,0.0666666666666667,0,0.0666666666666667
343,0.2,0.266666666666667,0.4,0,0.133333333333333
344,0,0,0.266666666666667,0.533333333333333,0.2
345,0,0,0.333333333333333,0.6,0.0666666666666667
346,0.266666666666667,0.0666666666666667,0.333333333333333,0.266666666666667,0.0666666666666667
347,0,0.0666666666666667,0.0666666666666667,0.133333333333333,0.733333333333333
348,0.133333333333333,0.466666666666667,0.4,0,0
349,0.533333333333333,0.333333333333333,0.133333333333333,0,0
350,0.0666666666666667,0.466666666666667,0.133333333333333,0.2,0.133333333333333
351,0,0,0.0666666666666667,0.8,0.133333333333333
352,0,0,0.133333333333333,0.333333333333333,0.533333333333333
353,0.266666666666667,0.4,0.0666666666666667,0.2,0.0666666666666667
354,0,0,0.2,0.466666666666667,0.333333333333333
355,0.266666666666667,0.2,0.4,0.133333333333333,0
356,0,0,0,0.4,0.6
357,0.466666666666667,0.533333333333333,0,0,0
358,0,0,0.133333333333333,0.6,0.266666666666667
359,0.0666666666666667,0.533333333333333,0.2,0.0666666666666667,0.133333333333333
360,0.133333333333333,0.133333333333333,0.2,0.466666666666667,0.0666666666666667
361,0.0666666666666667,0.4,0.2,0.266666666666667,0.0666666666666667
362,0.0666666666666667,0.133333333333333,0.266666666666667,0.466666666666667,0.0666666666666667
363,0.4,0.333333333333333,0.133333333333333,0.133333333333333,0
364,0,0.133333333333333,0.0666666666666667,0.133333333333333,0.666666666666667
365,0,0.0666666666666667,0.2,0.4,0.333333333333333
366,0,0.0666666666666667,0.266666666666667,0.666666666666667,0
367,0.333333333333333,0.466666666666667,0.2,0,0
368,0.133333333333333,0,0.6,0.266666666666667,0
369,0.866666666666667,0.133333333333333,0,0,0
370,0,0.466666666666667,0.333333333333333,0.2,0
371,0,0.266666666666667,0.333333333333333,0.2,0.2
372,0,0.133333333333333,0.133333333333333,0.733333333333333,0
373,0.0666666666666667,0.333333333333333,0.533333333333333,0.0666666666666667,0
374,0,0,0.133333333333333,0.133333333333333,0.733333333333333
375,0.0666666666666667,0.0666666666666667,0.333333333333333,0.266666666666667,0.266666666666667
376,0.2,0.2,0.533333333333333,0,0.0666666666666667
377,0.2,0.733333333333333,0,0.0666666666666667,0
378,0,0,0,0.333333333333333,0.666666666666667
379,0,0.133333333333333,0.2,0.2,0.466666666666667
380,0.2,0.4,0.333333333333333,0.0666666666666667,0
381,0,0.2,0.4,0.333333333333333,0.0666666666666667
382,0,0,0,0.266666666666667,0.733333333333333
383,0,0,0,0.333333333333333,0.666666666666667
384,0.133333333333333,0.533333333333333,0.133333333333333,0.133333333333333,0.0666666666666667
385,0.133333333333333,0.333333333333333,0.2,0.2,0.133333333333333
386,0.4,0.266666666666667,0.333333333333333,0,0
387,0.0666666666666667,0.333333333333333,0.6,0,0
388,0,0.2,0.266666666666667,0.466666666666667,0.0666666666666667
389,0.133333333333333,0.533333333333333,0.333333333333333,0,0
390,0.4,0.6,0,0,0
391,0.2,0.533333333333333,0.0666666666666667,0.2,0
392,0.4,0.4,0.2,0,0
393,0.0666666666666667,0.2,0.2,0.266666666666667,0.266666666666667
394,0.333333333333333,0.666666666666667,0,0,0
395,0,0.333333333333333,0.333333333333333,0.133333333333333,0.2
396,0,0,0.0666666666666667,0.533333333333333,0.4
397,0.133333333333333,0.533333333333333,0.2,0.0666666666666667,0.0666666666666667
398,0.2,0.2,0.2,0.266666666666667,0.133333333333333
399,0,0,0,0.266666666666667,0.733333333333333
400,0.2,0.533333333333333,0.266666666666667,0,0
401,0.533333333333333,0.4,0.0666666666666667,0,0
402,0.0666666666666667,0.333333333333333,0.266666666666667,0.2,0.133333333333333
403,0,0,0,0.2,0.8
404,0.6,0.2,0.2,0,0
405,0.0666666666666667,0.266666666666667,0.0666666666666667,0.466666666666667,0.133333333333333
406,0,0.0666666666666667,0.266666666666667,0.4,0.266666666666667
407,0.2,0.333333333333333,0.333333333333333,0.133333333333333,0
408,0.133333333333333,0.266666666666667,0.266666666666667,0.266666666666667,0.0666666666666667
409,0,0.466666666666667,0.266666666666667,0.133333333333333,0.133333333333333
410,0.133333333333333,0.0666666666666667,0.133333333333333,0.333333333333333,0.333333333333333
411,0.0666666666666667,0.2,0.333333333333333,0.133333333333333,0.266666666666667
412,0.2,0.466666666666667,0.0666666666666667,0.2,0.0666666666666667
413,0,0,0.0666666666666667,0.4,0.533333333333333
414,0,0.133333333333333,0.666666666666667,0.2,0
415,0.133333333333333,0.6,0.2,0.0666666666666667,0
416,0.0666666666666667,0.533333333333333,0.266666666666667,0.133333333333333,0
417,0,0,0.266666666666667,0.533333333333333,0.2
418,0,0.0666666666666667,0.266666666666667,0.666666666666667,0
419,0,0,0,0.2,0.8
420,0,0.133333333333333,0.6,0.2,0.0666666666666667
421,0,0.133333333333333,0.2,0.666666666666667,0
422,0.133333333333333,0.4,0.4,0.0666666666666667,0
423,0,0,0.2,0.466666666666667,0.333333333333333
424,0.0666666666666667,0.6,0.2,0.0666666666666667,0.0666666666666667
425,0,0.4,0.333333333333333,0.0666666666666667,0.2
426,0.0666666666666667,0.0666666666666667,0.6,0.266666666666667,0
427,0.133333333333333,0.866666666666667,0,0,0
428,0,0,0.0666666666666667,0.133333333333333,0.8
429,0,0,0.0666666666666667,0.4,0.533333333333333
430,0,0.0666666666666667,0.4,0.466666666666667,0.0666666666666667
431,0.2,0.533333333333333,0,0,0.266666666666667
432,0.0666666666666667,0.4,0.333333333333333,0.2,0
433,0,0.533333333333333,0.4,0.0666666666666667,0
434,0.0666666666666667,0.2,0.6,0.0666666666666667,0.0666666666666667
435,0,0,0,0.2,0.8
436,0.533333333333333,0.333333333333333,0.133333333333333,0,0
437,0.2,0.0666666666666667,0.266666666666667,0.333333333333333,0.133333333333333
438,0.2,0.2,0.4,0.2,0
439,0,0,0.0666666666666667,0.533333333333333,0.4
440,0.266666666666667,0.333333333333333,0,0.2,0.2
441,0,0.2,0.266666666666667,0.2,0.333333333333333
442,0,0,0.333333333333333,0.466666666666667,0.2
443,0.0666666666666667,0.466666666666667,0.333333333333333,0.133333333333333,0
444,0,0,0,0.266666666666667,0.733333333333333
445,0.133333333333333,0.333333333333333,0.333333333333333,0.2,0
446,0,0,0.0666666666666667,0.6,0.333333333333333
447,0.2,0.6,0.2,0,0
448,0.8,0.133333333333333,0.0666666666666667,0,0
449,0,0.2,0.6,0.2,0
450,0.0666666666666667,0,0,0.4,0.533333333333333
451,0,0.8,0.133333333333333,0,0.0666666666666667
452,0.0666666666666667,0,0.333333333333333,0.266666666666667,0.333333333333333
453,0,0.2,0.4,0.4,0
454,0.0666666666666667,0.0666666666666667,0.133333333333333,0.466666666666667,0.266666666666667
455,0,0.266666666666667,0.133333333333333,0.466666666666667,0.133333333333333
456,0.2,0.0666666666666667,0.466666666666667,0.266666666666667,0
457,0.0666666666666667,0.0666666666666667,0.466666666666667,0.333333333333333,0.0666666666666667
